ticker,name,sector,sub_industry,group,fiscal_year,filing_date,accession_number,extraction_method,data_quality,mda_word_count,ai_keyword_hits,ai_density_per1k,speculative_hits,speculative_score,operational_hits,operational_score,spec_vs_oper_ratio,ai_density_2023,status
SYF,Synchrony Financial,Financials,Consumer Finance,control,2021,2022-02-10,0001601712-22-000053,tenk_management_discussion,HIGH,8982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,ok
SYF,Synchrony Financial,Financials,Consumer Finance,control,2022,2023-02-09,0001601712-23-000037,tenk_management_discussion,HIGH,9069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,ok
SYF,Synchrony Financial,Financials,Consumer Finance,control,2023,2024-02-08,0001601712-24-000047,tenk_management_discussion,HIGH,9483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,ok
SYF,Synchrony Financial,Financials,Consumer Finance,control,2024,2025-02-07,0001601712-25-000044,tenk_management_discussion,HIGH,9511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2018,2018-12-17,0000883241-18-000012,tenk_management_discussion,HIGH,8916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2019,2019-12-20,0000883241-19-000019,tenk_management_discussion,HIGH,7790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2020,2020-12-15,0000883241-20-000015,tenk_management_discussion,HIGH,7604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2021,2021-12-13,0000883241-21-000022,tenk_management_discussion,HIGH,6306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2022,2022-12-12,0000883241-22-000017,tenk_management_discussion,HIGH,6536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2023,2023-12-12,0000883241-23-000019,tenk_management_discussion,HIGH,6946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067,ok
SNPS,Synopsys,Information Technology,Application Software,treatment,2024,2024-12-19,0000883241-24-000024,tenk_management_discussion,HIGH,8841.0,1.0,0.1131,0.0,0.0,1.0,0.1131,0.0,0.6067,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2018,2018-11-13,0001047469-18-007210,tenk_management_discussion,HIGH,9092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2019,2019-11-12,0001558370-19-010758,tenk_management_discussion,HIGH,8472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2020,2020-11-10,0001558370-20-013511,tenk_management_discussion,HIGH,9262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2021,2021-11-09,0001558370-21-015228,tenk_management_discussion,HIGH,8698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2022,2022-11-15,0001558370-22-017931,tenk_management_discussion,HIGH,8927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2023,2023-11-13,0001558370-23-018833,tenk_management_discussion,HIGH,9098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,ok
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,control,2024,2024-11-12,0001558370-24-015227,tenk_management_discussion,HIGH,9005.0,1.0,0.111,0.0,0.0,1.0,0.111,0.0,0.124,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2018,2019-03-01,0001193125-19-059974,tenk_management_discussion,HIGH,9334.0,3.0,0.3214,0.0,0.0,0.0,0.0,0.0,0.0624,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2019,2020-03-02,0001193125-20-058676,tenk_management_discussion,HIGH,7567.0,3.0,0.3965,0.0,0.0,0.0,0.0,0.0,0.0624,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2020,2021-02-22,0001193125-21-050735,tenk_management_discussion,HIGH,8373.0,2.0,0.2389,0.0,0.0,0.0,0.0,0.0,0.0624,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2021,2022-02-23,0001193125-22-049828,tenk_management_discussion,HIGH,6908.0,4.0,0.579,0.0,0.0,0.0,0.0,0.0,0.0624,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2022,2023-02-22,0001193125-23-044711,tenk_management_discussion,HIGH,7298.0,30.0,4.1107,9.0,1.2332,3.0,0.4111,2.0,0.0624,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2023,2024-02-22,0000950170-24-018701,tenk_management_discussion,HIGH,6722.0,26.0,3.8679,8.0,1.1901,3.0,0.4463,2.0,0.0624,ok
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,control,2024,2025-02-20,0000950170-25-023784,tenk_management_discussion,HIGH,6458.0,20.0,3.0969,6.0,0.9291,2.0,0.3097,2.0,0.0624,ok
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2018,,,year_not_found,FAILED,,,,,,,,,0.0206,not_found
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2019,,,year_not_found,FAILED,,,,,,,,,0.0206,not_found
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2020,,,year_not_found,FAILED,,,,,,,,,0.0206,not_found
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2021,,,year_not_found,FAILED,,,,,,,,,0.0206,not_found
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2022,,,year_not_found,FAILED,,,,,,,,,0.0206,not_found
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2023,2024-02-27,0001562762-24-000038,tenk_management_discussion,HIGH,8547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,ok
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,control,2024,2025-02-26,0000950170-25-027778,tenk_management_discussion,HIGH,8767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2018,2019-02-22,0001564590-19-003906,tenk_management_discussion,HIGH,7654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2019,2020-02-28,0001564590-20-007498,tenk_management_discussion,HIGH,6963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2020,2021-02-19,0001564590-21-006726,tenk_management_discussion,HIGH,7028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2021,2022-02-16,0001564590-22-005385,tenk_management_discussion,HIGH,6299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2022,2023-02-15,0001671933-23-000007,tenk_management_discussion,HIGH,6552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2023,2024-02-15,0001671933-24-000014,tenk_management_discussion,HIGH,7240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TTD,Trade Desk (The),Communication Services,Advertising,middle,2024,2025-02-21,0001671933-25-000029,tenk_management_discussion,HIGH,7784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2018,2019-02-14,0000086312-19-000009,tenk_management_discussion,HIGH,34417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2019,2020-02-13,0000086312-20-000011,tenk_management_discussion,HIGH,32211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2020,2021-02-11,0000086312-21-000011,tenk_management_discussion,HIGH,32416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2021,2022-02-17,0000086312-22-000013,tenk_management_discussion,HIGH,31932.0,1.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0361,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2022,2023-02-16,0000086312-23-000011,tenk_management_discussion,HIGH,31665.0,1.0,0.0316,0.0,0.0,0.0,0.0,0.0,0.0361,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2023,2024-02-15,0000086312-24-000012,tenk_management_discussion,HIGH,31718.0,2.0,0.0631,1.0,0.0315,0.0,0.0,2.0,0.0361,ok
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,middle,2024,2025-02-13,0000086312-25-000012,tenk_management_discussion,HIGH,31731.0,2.0,0.063,1.0,0.0315,0.0,0.0,2.0,0.0361,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2018,2019-02-22,0000864749-19-000006,tenk_management_discussion,HIGH,10795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2019,2020-05-22,0000864749-20-000068,full_text_fallback,LOW,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2020,2021-02-26,0000864749-21-000029,tenk_management_discussion,HIGH,7424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2021,2022-02-23,0000864749-22-000044,tenk_management_discussion,HIGH,5663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2022,2023-02-17,0000864749-23-000012,tenk_management_discussion,HIGH,6676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2023,2024-02-26,0000864749-24-000047,tenk_management_discussion,HIGH,6149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
TRMB,Trimble Inc.,Information Technology,Application Software,control,2024,2025-04-25,0000864749-25-000090,tenk_management_discussion,HIGH,6007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,ok
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2018,,,year_not_found,FAILED,,,,,,,,,0.0629,not_found
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2019,2020-03-02,0001543151-20-000010,tenk_management_discussion,HIGH,14602.0,1.0,0.0685,1.0,0.0685,0.0,0.0,2.0,0.0629,ok
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2020,2021-03-01,0001543151-21-000014,tenk_management_discussion,HIGH,16332.0,1.0,0.0612,1.0,0.0612,0.0,0.0,2.0,0.0629,ok
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2021,2022-02-24,0001543151-22-000008,tenk_management_discussion,HIGH,12632.0,1.0,0.0792,1.0,0.0792,0.0,0.0,2.0,0.0629,ok
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2022,2023-02-21,0001543151-23-000010,tenk_management_discussion,HIGH,12454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629,ok
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2023,2024-02-15,0001543151-24-000012,tenk_management_discussion,HIGH,10618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629,ok
UBER,Uber,Industrials,Passenger Ground Transportation,middle,2024,2025-02-14,0001543151-25-000008,tenk_management_discussion,HIGH,11851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2018,2019-02-19,0001442145-19-000012,tenk_management_discussion,HIGH,11463.0,3.0,0.2617,0.0,0.0,1.0,0.0872,0.0,0.0919,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2019,2020-02-18,0001442145-20-000012,tenk_management_discussion,HIGH,8727.0,1.0,0.1146,0.0,0.0,1.0,0.1146,0.0,0.0919,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2020,2021-02-23,0001437749-21-003789,tenk_management_discussion,HIGH,8933.0,1.0,0.1119,0.0,0.0,1.0,0.1119,0.0,0.0919,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2021,2022-02-22,0001437749-22-004083,tenk_management_discussion,HIGH,9850.0,1.0,0.1015,0.0,0.0,1.0,0.1015,0.0,0.0919,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2022,2023-02-28,0001437749-23-004945,tenk_management_discussion,HIGH,10901.0,1.0,0.0917,0.0,0.0,1.0,0.0917,0.0,0.0919,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2023,2024-02-21,0001437749-24-004939,tenk_management_discussion,HIGH,10142.0,1.0,0.0986,0.0,0.0,1.0,0.0986,0.0,0.0919,ok
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,treatment,2024,2025-02-26,0001437749-25-005160,tenk_management_discussion,HIGH,9062.0,1.0,0.1104,0.0,0.0,1.0,0.1104,0.0,0.0919,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2018,2019-02-15,0000732712-19-000012,full_text_fallback,LOW,19439.0,1.0,0.0514,0.0,0.0,1.0,0.0514,0.0,0.0157,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2019,2020-02-21,0000732712-20-000014,full_text_fallback,LOW,20703.0,1.0,0.0483,0.0,0.0,1.0,0.0483,0.0,0.0157,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2020,2021-02-25,0000732712-21-000012,tenk_management_discussion,HIGH,19222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2021,2022-02-11,0000732712-22-000008,tenk_management_discussion,HIGH,17659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2022,2023-02-10,0000732712-23-000012,tenk_management_discussion,HIGH,17809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2023,2024-02-09,0000732712-24-000010,tenk_management_discussion,HIGH,16112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,ok
VZ,Verizon,Communication Services,Integrated Telecommunication Services,control,2024,2025-02-12,0000732712-25-000006,tenk_management_discussion,HIGH,16059.0,1.0,0.0623,1.0,0.0623,1.0,0.0623,1.0,0.0157,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2018,2018-11-16,0001403161-18-000055,tenk_management_discussion,HIGH,10468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2019,2019-11-14,0001403161-19-000050,tenk_management_discussion,HIGH,8444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2020,2020-11-19,0001403161-20-000070,tenk_management_discussion,HIGH,8091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2021,2021-11-18,0001403161-21-000060,tenk_management_discussion,HIGH,6827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2022,2022-11-16,0001403161-22-000081,tenk_management_discussion,HIGH,7047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2023,2023-11-15,0001403161-23-000099,tenk_management_discussion,HIGH,5887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187,ok
V,Visa Inc.,Financials,Transaction & Payment Processing Services,treatment,2024,2024-11-13,0001403161-24-000058,tenk_management_discussion,HIGH,6437.0,1.0,0.1554,1.0,0.1554,0.0,0.0,2.0,0.4187,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2018,2019-02-27,0001628280-19-002095,tenk_management_discussion,HIGH,11697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2019,2020-02-24,0001628280-20-002098,tenk_management_discussion,HIGH,10561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2020,2021-02-19,0001628280-21-002557,tenk_management_discussion,HIGH,6966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2021,2022-02-17,0001628280-22-002997,tenk_management_discussion,HIGH,7141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2022,2023-02-15,0001628280-23-003675,tenk_management_discussion,HIGH,7580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2023,2024-02-14,0001628280-24-004774,tenk_management_discussion,HIGH,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,control,2024,2025-02-12,0001628280-25-005100,tenk_management_discussion,HIGH,7848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,ok
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2018,,,year_not_found,FAILED,,,,,,,,,0.0898,not_found
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2019,2019-11-20,0001744489-19-000225,tenk_management_discussion,HIGH,13679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,ok
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2020,2020-11-25,0001744489-20-000197,tenk_management_discussion,HIGH,13698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,ok
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2021,2021-11-24,0001744489-21-000220,tenk_management_discussion,HIGH,12140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,ok
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2022,2023-01-24,0001193125-23-014219,full_text_fallback,LOW,28406.0,1.0,0.0352,1.0,0.0352,0.0,0.0,2.0,0.0898,ok
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2023,2024-01-24,0001744489-24-000064,full_text_fallback,LOW,33948.0,7.0,0.2062,2.0,0.0589,0.0,0.0,2.0,0.0898,ok
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,middle,2024,2024-11-14,0001744489-24-000276,tenk_management_discussion,HIGH,10964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2018,2018-08-24,0000106040-18-000029,tenk_management_discussion,HIGH,7475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2019,2019-08-27,0000106040-19-000058,tenk_management_discussion,HIGH,6269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2020,2020-08-28,0000106040-20-000049,tenk_management_discussion,HIGH,6719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2021,2021-08-27,0000106040-21-000040,tenk_management_discussion,HIGH,5703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2022,2022-08-25,0000106040-22-000055,tenk_management_discussion,HIGH,7147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2023,2023-08-22,0000106040-23-000024,tenk_management_discussion,HIGH,7116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",control,2024,2024-08-20,0000106040-24-000031,tenk_management_discussion,HIGH,8201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2018,2019-03-18,0001327811-19-000038,tenk_management_discussion,HIGH,6925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2019,2020-03-03,0001327811-20-000022,tenk_management_discussion,HIGH,5740.0,1.0,0.1742,0.0,0.0,0.0,0.0,0.0,0.5284,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2020,2021-03-02,0001327811-21-000020,tenk_management_discussion,HIGH,6325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2021,2022-02-28,0001327811-22-000030,tenk_management_discussion,HIGH,6872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2022,2023-02-27,0001327811-23-000024,tenk_management_discussion,HIGH,6618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2023,2024-03-08,0001327811-24-000044,tenk_management_discussion,HIGH,7139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284,ok
WDAY,"Workday, Inc.",Information Technology,Application Software,treatment,2024,2025-03-11,0001327811-25-000056,tenk_management_discussion,HIGH,6594.0,3.0,0.455,1.0,0.1517,3.0,0.455,0.3333,0.5284,ok
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,control,2018,2019-02-14,0000877212-19-000011,tenk_management_discussion,HIGH,5208.0,1.0,0.192,0.0,0.0,0.0,0.0,0.0,0.1638,ok
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,control,2019,2020-02-13,0000877212-20-000006,tenk_management_discussion,HIGH,5026.0,3.0,0.5969,2.0,0.3979,0.0,0.0,2.0,0.1638,ok
